"Libellé","région","secteur","trimestre","nombre de salariés","date","part de salariés","part d’hommes","part de femmes","pop france métropolitaine","prop pop","pour 100000 habitants","pop région","estimation avec salariés et non salariés","pour 100000 habitants avec non salariés"
"Activités scientifiques et techniques, services administratifs et de soutien","Bretagne","Tertiaire","2006-T4",108926,2006.75,85.245855562656,55.0917902567076,44.9082406298637,61399733,5.06913622377491,3499.7023637490115,3112436.106804077,127778.64598935137,4105.422299594047
"Autres activités de services","Bretagne","Tertiaire","2006-T4",53430,2006.75,78.9764741872223,38.3046311225266,61.6953688774734,61399733,5.06913622377491,1716.6617455438527,3112436.106804077,67653.05814151489,2173.636849720994
"Commerce, réparation d'automobiles et de motocycles","Bretagne","Tertiaire","2006-T4",146729,2006.75,86.4632088486895,53.0752949025437,46.9247050974563,61399733,5.06913622377491,4714.28151341763,3112436.106804077,169701.08090341123,5452.355488757786
"Construction","Bretagne","Construction","2006-T4",77266,2006.75,76.1828913971963,88.349732295478,11.6502088424899,61399733,5.06913622377491,2482.492727516214,3112436.106804077,101421.72157414803,3258.5960994486163
"Fabrication d'autres produits industriels","Bretagne","Industrie","2006-T4",65017,2006.75,91.9752138798998,70.5466278308938,29.4533721691062,61399733,5.06913622377491,2088.94248006784,3112436.106804077,70689.69699260332,2271.201546533566
"Fabrication d'équipements électriques, électroniques, informatiques et fabrication de machines","Bretagne","Industrie","2006-T4",19675,2006.75,97.5275216469567,74.0080713136318,25.9919286863682,61399733,5.06913622377491,632.1414906152967,3112436.106804077,20173.79265641777,648.1672864646431
"Fabrication de denrées alimentaires, de boissons et de produits à base de tabac","Bretagne","Industrie","2006-T4",71367,2006.75,90.1449880537656,58.2836485601378,41.7163514398622,61399733,5.06913622377491,2292.9627324392313,3112436.106804077,79169.12691522489,2543.638622561721
"Fabrication de matériels de transport","Bretagne","Industrie","2006-T4",18828,2006.75,98.88354186718,79.6381737247353,20.3618262752647,61399733,5.06913622377491,604.9280805745772,3112436.106804077,19040.580105119716,611.7581036762562
"Hébergement et restauration","Bretagne","Tertiaire","2006-T4",39648,2006.75,83.2542911480777,51.8510871155374,48.1489128844626,61399733,5.06913622377491,1273.8574749639279,3112436.106804077,47622.77049417345,1530.0802606056911
"Industries extractives, énergie, eau, gestion des déchets et dépollution","Bretagne","Industrie","2006-T4",13791,2006.75,97.4136361028159,75.1400209064623,24.8599790935377,61399733,5.06913622377491,443.09343314234087,3112436.106804077,14157.155560279254,454.8577087038152
"Information et communication","Bretagne","Tertiaire","2006-T4",22124,2006.75,88.5420667058806,67.6455575594651,32.3544424405349,61399733,5.06913622377491,710.8258367660901,3112436.106804077,24986.99298887115,802.8114355262504
"Transports et entreposage","Bretagne","Tertiaire","2006-T4",56798,2006.75,93.7115299333192,73.2478106080033,26.752262450877,61399733,5.06913622377491,1824.8728022346947,3112436.106804077,60609.40424344244,1947.3300708388713
"Activités financières et d'assurance","Bretagne","Tertiaire","2007-T1",30045,2007,93.6750606278241,42.9260023853922,57.0739976146078,61795238,5.06913622377491,959.1427245648556,3132484.7940259185,32073.638168616035,1023.9040339408796
"Activités immobilières","Bretagne","Tertiaire","2007-T1",7862,2007,80.9033327097309,45.3980810861373,54.6019189138627,61795238,5.06913622377491,250.98286239071044,3132484.7940259185,9717.770253306726,310.2256161574944
"Activités scientifiques et techniques, services administratifs et de soutien","Bretagne","Tertiaire","2007-T1",111762,2007,85.245855562656,55.0917902567076,44.9082406298637,61795238,5.06913622377491,3567.8385482715057,3132484.7940259185,131105.49394140873,4185.351328486735
"Autres activités de services","Bretagne","Tertiaire","2007-T1",53411,2007,78.9764741872223,38.3046311225266,61.6953688774734,61795238,5.06913622377491,1705.0681331913297,3132484.7940259185,67629.00034430942,2158.9570194654184
"Commerce, réparation d'automobiles et de motocycles","Bretagne","Tertiaire","2007-T1",147647,2007,86.4632088486895,53.0752949025437,46.9247050974563,61795238,5.06913622377491,4713.414739684714,3132484.7940259185,170762.80416377104,5451.353011814752
"Construction","Bretagne","Construction","2007-T1",78145,2007,76.1828913971963,88.349732295478,11.6502088424899,61795238,5.06913622377491,2494.6649429562535,3132484.7940259185,102575.52393564825,3274.573722792652
"Fabrication d'autres produits industriels","Bretagne","Industrie","2007-T1",65209,2007,91.9752138798998,70.5466278308938,29.4533721691062,61795238,5.06913622377491,2081.702044471615,3132484.7940259185,70898.44888553255,2263.3293869692743
"Fabrication d'équipements électriques, électroniques, informatiques et fabrication de machines","Bretagne","Industrie","2007-T1",19822,2007,97.5275216469567,74.0080713136318,25.9919286863682,61795238,5.06913622377491,632.7883869637067,3132484.7940259185,20324.519341068004,648.8305826681002
"Fabrication de denrées alimentaires, de boissons et de produits à base de tabac","Bretagne","Industrie","2007-T1",71286,2007,90.1449880537656,58.2836485601378,41.7163514398622,61795238,5.06913622377491,2275.701390025971,3132484.7940259185,79079.27167008171,2524.4902009068587
"Fabrication de matériels de transport","Bretagne","Industrie","2007-T1",18752,2007,98.88354186718,79.6381737247353,20.3618262752647,61795238,5.06913622377491,598.630200400738,3132484.7940259185,18963.722016741285,605.3891164262864
"Hébergement et restauration","Bretagne","Tertiaire","2007-T1",39943,2007,83.2542911480777,51.8510871155374,48.1489128844626,61795238,5.06913622377491,1275.1219120417384,3132484.7940259185,47977.106584159854,1531.599025657166
"Industries extractives, énergie, eau, gestion des déchets et dépollution","Bretagne","Industrie","2007-T1",13899,2007,97.4136361028159,75.1400209064623,24.8599790935377,61795238,5.06913622377491,443.70526639131066,3132484.7940259185,14268.022995600128,455.4857863256422
"Information et communication","Bretagne","Tertiaire","2007-T1",22513,2007,88.5420667058806,67.6455575594651,32.3544424405349,61795238,5.06913622377491,718.6946299926309,3132484.7940259185,25426.33218036775,811.6985030177731
"Transports et entreposage","Bretagne","Tertiaire","2007-T1",57302,2007,93.7115299333192,73.2478106080033,26.752262450877,61795238,5.06913622377491,1829.282622832929,3132484.7940259185,61147.22493675374,1952.0358104649047
"Activités financières et d'assurance","Bretagne","Tertiaire","2007-T2",30037,2007.25,93.6750606278241,42.9260023853922,57.0739976146078,61795238,5.06913622377491,958.8873362541044,3132484.7940259185,32065.098008677644,1023.6314018133534
"Activités immobilières","Bretagne","Tertiaire","2007-T2",7957,2007.25,80.9033327097309,45.3980810861373,54.6019189138627,61795238,5.06913622377491,254.01559858088055,3132484.7940259185,9835.194340570035,313.9742085684537
"Activités scientifiques et techniques, services administratifs et de soutien","Bretagne","Tertiaire","2007-T2",110081,2007.25,85.245855562656,55.0917902567076,44.9082406298637,61795238,5.06913622377491,3514.175079474917,3132484.7940259185,129133.55056785145,4122.399917603016
"Autres activités de services","Bretagne","Tertiaire","2007-T2",53889,2007.25,78.9764741872223,38.3046311225266,61.6953688774734,61795238,5.06913622377491,1720.327584758712,3132484.7940259185,68234.24387400517,2178.2785347956774
"Commerce, réparation d'automobiles et de motocycles","Bretagne","Tertiaire","2007-T2",147800,2007.25,86.4632088486895,53.0752949025437,46.9247050974563,61795238,5.06913622377491,4718.299041127831,3132484.7940259185,170939.75804049766,5457.002005772012
"Construction","Bretagne","Construction","2007-T2",78928,2007.25,76.1828913971963,88.349732295478,11.6502088424899,61795238,5.06913622377491,2519.661073871024,3132484.7940259185,103603.31375254777,3307.384410935804
"Fabrication d'autres produits industriels","Bretagne","Industrie","2007-T2",65299,2007.25,91.9752138798998,70.5466278308938,29.4533721691062,61795238,5.06913622377491,2084.5751629675656,3132484.7940259185,70996.30133534313,2266.4531834517725
"Fabrication d'équipements électriques, électroniques, informatiques et fabrication de machines","Bretagne","Industrie","2007-T2",19950,2007.25,97.5275216469567,74.0080713136318,25.9919286863682,61795238,5.06913622377491,636.8745999357254,3132484.7940259185,20455.7643453893,653.0203876616183
"Fabrication de denrées alimentaires, de boissons et de produits à base de tabac","Bretagne","Industrie","2007-T2",71134,2007.25,90.1449880537656,58.2836485601378,41.7163514398622,61795238,5.06913622377491,2270.8490121216987,3132484.7940259185,78910.65441993649,2519.1073415720966
"Fabrication de matériels de transport","Bretagne","Industrie","2007-T2",18652,2007.25,98.88354186718,79.6381737247353,20.3618262752647,61795238,5.06913622377491,595.4378465163484,3132484.7940259185,18862.592953085456,602.1607188344227
"Hébergement et restauration","Bretagne","Tertiaire","2007-T2",40152,2007.25,83.2542911480777,51.8510871155374,48.1489128844626,61795238,5.06913622377491,1281.7939316601125,3132484.7940259185,48228.14469537057,1539.6130505516996
"Industries extractives, énergie, eau, gestion des déchets et dépollution","Bretagne","Industrie","2007-T2",13744,2007.25,97.4136361028159,75.1400209064623,24.8599790935377,61795238,5.06913622377491,438.75711787050676,3132484.7940259185,14108.907694908134,450.4062628433431
"Information et communication","Bretagne","Tertiaire","2007-T2",22998,2007.25,88.5420667058806,67.6455575594651,32.3544424405349,61795238,5.06913622377491,734.1775463319204,3132484.7940259185,25974.094411411075,829.1850118777037
"Transports et entreposage","Bretagne","Tertiaire","2007-T2",57716,2007.25,93.7115299333192,73.2478106080033,26.752262450877,61795238,5.06913622377491,1842.498967914302,3132484.7940259185,61589.00622054516,1966.1390324385263
"Activités financières et d'assurance","Bretagne","Tertiaire","2007-T3",30182,2007.5,93.6750606278241,42.9260023853922,57.0739976146078,61795238,5.06913622377491,963.5162493864693,3132484.7940259185,32219.888407560964,1028.572859124767
"Activités immobilières","Bretagne","Tertiaire","2007-T3",8017,2007.5,80.9033327097309,45.3980810861373,54.6019189138627,61795238,5.06913622377491,255.9310109115143,3132484.7940259185,9909.356921999493,316.34174061748064
"Activités scientifiques et techniques, services administratifs et de soutien","Bretagne","Tertiaire","2007-T3",111788,2007.5,85.245855562656,55.0917902567076,44.9082406298637,61795238,5.06913622377491,3568.6685602814473,3132484.7940259185,131135.99395789445,4186.324996947756
"Autres activités de services","Bretagne","Tertiaire","2007-T3",53743,2007.5,78.9764741872223,38.3046311225266,61.6953688774734,61795238,5.06913622377491,1715.6667480875033,3132484.7940259185,68049.37869547885,2172.3769840881087
"Commerce, réparation d'automobiles et de motocycles","Bretagne","Tertiaire","2007-T3",148248,2007.5,86.4632088486895,53.0752949025437,46.9247050974563,61795238,5.06913622377491,4732.600786529895,3132484.7940259185,171457.8974965338,5473.542850823337
"Construction","Bretagne","Construction","2007-T3",79769,2007.5,76.1828913971963,88.349732295478,11.6502088424899,61795238,5.06913622377491,2546.5087700387407,3132484.7940259185,104707.23614847686,3342.6255204228937
"Fabrication d'autres produits industriels","Bretagne","Industrie","2007-T3",65206,2007.5,91.9752138798998,70.5466278308938,29.4533721691062,61795238,5.06913622377491,2081.606273855083,3132484.7940259185,70895.18713720553,2263.2252604198575
"Fabrication d'équipements électriques, électroniques, informatiques et fabrication de machines","Bretagne","Industrie","2007-T3",19561,2007.5,97.5275216469567,74.0080713136318,25.9919286863682,61795238,5.06913622377491,624.4563433254499,3132484.7940259185,20056.902574444117,640.2873084235047
"Fabrication de denrées alimentaires, de boissons et de produits à base de tabac","Bretagne","Industrie","2007-T3",71157,2007.5,90.1449880537656,58.2836485601378,41.7163514398622,61795238,5.06913622377491,2271.5832535151085,3132484.7940259185,78936.16887226109,2519.921853181962
"Fabrication de matériels de transport","Bretagne","Industrie","2007-T3",18523,2007.5,98.88354186718,79.6381737247353,20.3618262752647,61795238,5.06913622377491,591.3197100054858,3132484.7940259185,18732.136460969436,597.9960859409185
"Hébergement et restauration","Bretagne","Tertiaire","2007-T3",40446,2007.5,83.2542911480777,51.8510871155374,48.1489128844626,61795238,5.06913622377491,1291.179452080218,3132484.7940259185,48581.279646068884,1550.8863678674547
"Industries extractives, énergie, eau, gestion des déchets et dépollution","Bretagne","Industrie","2007-T3",13829,2007.5,97.4136361028159,75.1400209064623,24.8599790935377,61795238,5.06913622377491,441.47061867223795,3132484.7940259185,14196.164472706969,453.19180797879744
"Information et communication","Bretagne","Tertiaire","2007-T3",23298,2007.5,88.5420667058806,67.6455575594651,32.3544424405349,61795238,5.06913622377491,743.7546079850893,3132484.7940259185,26312.916409994574,840.0014091106506
"Transports et entreposage","Bretagne","Tertiaire","2007-T3",57454,2007.5,93.7115299333192,73.2478106080033,26.752262450877,61795238,5.06913622377491,1834.1350007372014,3132484.7940259185,61309.4248283873,1957.2138050059443
"Activités financières et d'assurance","Bretagne","Tertiaire","2007-T4",30432,2007.75,93.6750606278241,42.9260023853922,57.0739976146078,61795238,5.06913622377491,971.4971340974433,3132484.7940259185,32486.768405635652,1037.0926131099634
"Activités immobilières","Bretagne","Tertiaire","2007-T4",8048,2007.75,80.9033327097309,45.3980810861373,54.6019189138627,61795238,5.06913622377491,256.9206406156751,3132484.7940259185,9947.674255738048,317.5649655094779
"Activités scientifiques et techniques, services administratifs et de soutien","Bretagne","Tertiaire","2007-T4",112610,2007.75,85.245855562656,55.0917902567076,44.9082406298637,61795238,5.06913622377491,3594.9097092111297,3132484.7940259185,132100.26370986595,4217.107899830812
"Autres activités de services","Bretagne","Tertiaire","2007-T4",53623,2007.75,78.9764741872223,38.3046311225266,61.6953688774734,61795238,5.06913622377491,1711.8359234262357,3132484.7940259185,67897.43471312844,2167.5263944654494
"Commerce, réparation d'automobiles et de motocycles","Bretagne","Tertiaire","2007-T4",148626,2007.75,86.4632088486895,53.0752949025437,46.9247050974563,61795238,5.06913622377491,4744.667884212889,3132484.7940259185,171895.07766256432,5487.499188835393
